"","user_id","partida","seleccio.1","seleccio.2","seleccio.3","seleccio.4","seleccio.5","seleccio.6","seleccio.7","seleccio.8","seleccio.9","seleccio.10","mean_contr","SD","mean.1","mean.2","mean.3","mean.4","mean.5","mean.6","mean.7","mean.8","mean.9","mean.10","comp_mean1","comp_mean2","comp_mean3","comp_mean4","comp_mean5","comp_mean6","comp_mean7","comp_mean8","comp_mean9","comp_mean10","comp_last_mean2","comp_last_mean3","comp_last_mean4","comp_last_mean5","comp_last_mean6","comp_last_mean7","comp_last_mean8","comp_last_mean9","comp_last_mean10","cond_coop2","cond_coop3","cond_coop4","cond_coop5","cond_coop6","cond_coop7","cond_coop8","cond_coop9","cond_coop10","free_1","free_2","free_3","free_4","free_5","free_6","free_7","free_8","free_9","free_10","nickname","codi_postal","genere","rang_edat","nivell_estudis","prfinal0","prfinal1","prfinal2","prfinal3","prfinal4","prfinal5","prfinal6","prfinal7","prfinal8","prfinal9","prfinal10","prfinal11","prfinal12","prfinal13","data_creacio","data_finalitzacio","acabat","data_registre","diners_inicials","diners_actuals","check_1","check_2","check_3","partida_id","is_robot","num_jugador","prfinal14","prfinal15","guany_final","num_seleccions","sorteig","agegroups"
"200",201,34,4,2,4,4,2,4,4,2,0,2,2.8,1.3984117975602,3,2.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,3,1.66666666666667,1,0.666666666666667,2,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"Carme",8003,"male",67,"bachillerat",NA,"Yes, in previous ds experiments","Very Much","Yes, after a few rounds","n/a","n/a","Agree","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Treaty of Versailles","2015-12-13 10:37:24.049169","2015-12-13 10:57:34.615608",1,"2015-12-13 10:42:19.403538",40,12,"true","false","false",34,0,5,"Carbon footprint","2%",12,10,1,"65-69"
"201",202,34,2,4,2,2,0,4,0,0,2,2,1.8,1.47572957474524,3,2.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,3,1.66666666666667,1,0.666666666666667,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Carlos SK.Pistas",8204,"male",24,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","Italy","Nuclear energy","Kyoto Protocol","2015-12-13 10:37:25.723551","2015-12-13 10:54:14.110950",1,"2015-12-13 10:40:20.189699",40,22,"true","false","true",34,0,1,"Eco-Impact","15%",22,10,1,"20-24"
"202",203,33,2,2,2,2,2,0,0,2,4,2,1.8,1.13529242439509,2,2.33333333333333,2.66666666666667,1.66666666666667,2,1.66666666666667,2.33333333333333,2.33333333333333,2.33333333333333,1.33333333333333,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"Anni",8204,"female",28,"prof",NA,"No","Not Really","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 10:38:13.370003","2015-12-13 10:46:53.960309",1,"2015-12-13 10:39:11.118777",20,2,"true","false","false",33,0,2,"Individual gas fee","5%",2,10,1,"25-29"
"203",204,34,2,4,2,2,0,2,2,0,0,2,1.6,1.26491106406735,3,2.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,3,1.66666666666667,1,0.666666666666667,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,"Cala",8027,"female",54,"prof",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Disagree","n/a","Agree","Disagree","Doppler Effect","China","Solar energy","Kyoto Protocol","2015-12-13 10:43:56.735101","2015-12-13 10:57:36.475019",1,"2015-12-13 10:46:35.985078",40,24,"true","false","false",34,0,2,"Eco-Impact","2%",24,10,1,"50-54"
"204",205,34,4,2,4,2,4,2,2,4,2,2,2.8,1.03279555898864,3,2.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,3,1.66666666666667,1,0.666666666666667,2,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boca",8027,"male",13,"none",NA,"Yes, in previous ds experiments","Very Much","Yes, from the beginning","Disagree","My contribution should not depend on this","Agree","Agree","Agree","Agree","Doppler Effect","Italy","Solar energy","Declaration of Helsinki","2015-12-13 10:43:57.332855","2015-12-13 10:56:49.491776",1,"2015-12-13 10:46:28.352252",40,12,"true","false","false",34,0,4,"Carbon footprint","20%",12,10,1,"10-14"
"205",206,35,4,4,2,4,2,4,4,4,2,4,3.4,0.966091783079296,3,2.66666666666667,2.33333333333333,2.33333333333333,2,2,2,2,1,1.66666666666667,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"SilverEagle88 ",8840,"female",27,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Disagree","Agree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 10:52:44.149851","2015-12-13 11:05:42.455096",1,"2015-12-13 10:56:42.172757",60,26,"true","false","true",35,0,4,"Carbon footprint","15%",26,10,1,"25-29"
"206",207,35,0,2,0,0,0,2,2,0,0,0,0.6,0.966091783079296,3,2.66666666666667,2.33333333333333,2.33333333333333,2,2,2,2,1,1.66666666666667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,"Zhelion ",8014,"male",26,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","Disagree","Agree","Agree","Disagree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 10:52:59.768067","2015-12-13 11:06:18.345278",1,"2015-12-13 10:56:44.065306",30,24,"true","false","false",35,0,3,"Eco-Impact","20%",24,10,1,"25-29"
"207",208,35,2,2,2,2,2,2,2,0,0,0,1.4,0.966091783079296,3,2.66666666666667,2.33333333333333,2.33333333333333,2,2,2,2,1,1.66666666666667,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,"Ercori ",8014,"male",26,"secondary",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 10:53:00.356991","2015-12-13 11:06:58.168487",1,"2015-12-13 10:57:07.001336",40,26,"true","false","true",35,0,2,"Carbon footprint","20%",26,10,1,"25-29"
"208",209,35,4,4,4,4,4,4,4,4,4,2,3.8,0.632455532033676,3,2.66666666666667,2.33333333333333,2.33333333333333,2,2,2,2,1,1.66666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sidneyia",8012,"male",25,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Disagree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 10:53:22.685298","2015-12-13 11:07:46.234715",1,"2015-12-13 10:57:48.554932",50,12,"true","false","true",35,0,6,"Carbon footprint","5%",12,10,1,"25-29"
"209",210,36,4,2,2,0,4,4,2,4,0,0,2.2,1.75119007154183,3,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,"Arajaco",8016,"female",13,"primary",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Disagree","n/a","n/a","Doppler Effect","China","Solar energy","Kyoto Protocol","2015-12-13 10:54:58.940839","2015-12-13 11:18:52.479525",1,"2015-12-13 11:00:14.893391",40,18,"true","false","false",36,0,5,"Eco-Impact","5%",18,10,1,"10-14"
"210",211,36,4,2,0,2,2,4,2,2,2,2,2.2,1.13529242439509,3,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Narcigutri",8016,"female",12,"none",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","Agree","Agree","Disagree","n/a","Agree","Greenhouse Effect","China","Carbon","Declaration of Helsinki","2015-12-13 10:55:02.552767","2015-12-13 11:19:01.146721",1,"2015-12-13 11:00:14.753566",40,18,"true","false","false",36,0,1,"Individual gas fee","5%",18,10,1,"10-14"
"211",212,35,4,2,4,2,2,0,0,2,0,0,1.6,1.57762127549323,3,2.66666666666667,2.33333333333333,2.33333333333333,2,2,2,2,1,1.66666666666667,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,"Lía james",8016,"male",15,"none",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Agree","Greenhouse Effect","China","Solar energy","Treaty of Versailles","2015-12-13 10:55:04.090558","2015-12-13 11:08:45.118600",1,"2015-12-13 10:59:34.847480",40,24,"true","false","false",35,0,5,"Individual gas fee","20%",24,10,1,"15-19"
"212",213,35,4,2,2,2,2,0,0,2,0,4,1.8,1.47572957474524,3,2.66666666666667,2.33333333333333,2.33333333333333,2,2,2,2,1,1.66666666666667,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,"Coral",8016,"female",35,"primary",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Disagree","n/a","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 10:55:17.659805","2015-12-13 11:09:24.937939",1,"2015-12-13 10:58:10.851229",20,2,"true","false","true",35,0,1,"Eco-Impact","5%",2,10,1,"35-39"
"213",214,36,2,4,0,2,2,4,2,0,0,0,1.6,1.57762127549323,3,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,"Anais",8004,"female",24,"univ",NA,"No","Very Much","Yes, after a few rounds","Agree","My contribution should not depend on this","n/a","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 10:59:44.631569","2015-12-13 11:20:11.839902",1,"2015-12-13 11:03:03.206730",40,24,"true","false","false",36,0,6,"Carbon footprint","5%",24,10,1,"20-24"
"214",215,36,2,4,4,4,2,2,2,0,0,0,2,1.63299316185545,3,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Lokim",8018,"male",16,"primary",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 10:59:45.122195","2015-12-13 11:20:09.290089",1,"2015-12-13 11:03:05.268359",40,20,"true","false","true",36,0,4,"Carbon footprint","5%",20,10,1,"15-19"
"215",216,36,4,4,4,2,4,4,4,2,0,0,2.8,1.68654808542314,3,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Festival",8640,"male",29,"prof",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Agree","Agree","Disagree","Agree","Agree","Greenhouse Effect","Italy","Oil","Kyoto Protocol","2015-12-13 11:07:11.677372","2015-12-13 11:18:32.067003",1,"2015-12-13 11:09:42.022667",40,12,"true","false","false",36,0,3,"Eco-Impact","15%",12,10,1,"25-29"
"216",217,36,2,4,4,0,2,4,2,0,0,0,1.8,1.75119007154183,3,3.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,"Dhala ",8640,"male",29,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","Agree","Agree","Agree","n/a","Disagree","Greenhouse Effect","China","Oil","Schengen Agreement","2015-12-13 11:07:20.295706","2015-12-13 11:18:40.246286",1,"2015-12-13 11:09:57.237923",40,22,"true","false","false",36,0,2,"Individual gas fee","5%",22,10,1,"25-29"
"217",218,37,4,2,2,4,2,0,2,4,4,0,2.4,1.57762127549323,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,2,3,0.666666666666667,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"SUEN",8025,"female",59,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:12:07.321261","2015-12-13 11:25:37.425809",1,"2015-12-13 11:16:46.446778",60,36,"true","false","false",37,0,4,"Eco-Impact","15%",36,10,1,"55-59"
"218",219,37,2,2,2,2,2,0,2,0,2,0,1.4,0.966091783079296,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,2,3,0.666666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,"Eira",8026,"female",29,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","n/a","n/a","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 11:12:25.474785","2015-12-13 11:24:26.994959",1,"2015-12-13 11:16:47.412804",20,6,"true","false","false",37,0,6,"Carbon footprint","5%",6,10,1,"25-29"
"219",220,37,2,4,4,2,0,2,0,2,2,0,1.8,1.47572957474524,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,2,3,0.666666666666667,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,"Jaumem99",8025,"male",55,"secondary",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:12:28.109034","2015-12-13 11:25:07.829325",1,"2015-12-13 11:16:49.113170",40,22,"true","false","false",37,0,5,"Carbon footprint","5%",22,10,1,"55-59"
"220",221,37,2,4,2,4,0,2,4,2,4,0,2.4,1.57762127549323,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,2,3,0.666666666666667,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,"Albus ",8030,"female",18,"bachillerat",NA,"No","Very Much","No, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Disagree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:12:58.940234","2015-12-13 11:24:31.325759",1,"2015-12-13 11:15:35.981227",40,16,"true","false","false",37,0,3,"Eco-Impact","15%",16,10,1,"15-19"
"221",222,37,2,4,2,2,2,0,0,0,2,0,1.4,1.34989711542111,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,2,3,0.666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,"Anna",8030,"female",53,"secondary",NA,"No","Very Much","Yes, after a few rounds","Agree","Disagree","n/a","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:13:00.640964","2015-12-13 11:23:57.151989",1,"2015-12-13 11:16:02.782949",30,16,"true","false","false",37,0,1,"Eco-Impact","2%",16,10,1,"50-54"
"222",223,38,2,2,2,2,2,2,2,4,2,2,2.2,0.632455532033676,2.33333333333333,2,1.66666666666667,3,2,2,1.66666666666667,2.83333333333333,2.16666666666667,1.5,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jordi",8030,"male",53,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","Disagree","My contribution should not depend on this","n/a","Agree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:13:14.145616","2015-12-13 11:41:12.282161",1,"2015-12-13 11:18:29.663268",40,18,"true","false","false",38,0,3,"Eco-Impact","5%",18,10,1,"50-54"
"223",224,37,2,4,4,0,2,4,2,4,4,4,3,1.4142135623731,2.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,1.33333333333333,1.33333333333333,1.66666666666667,2,3,0.666666666666667,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Brie ",8030,"female",51,"bachillerat",NA,"No","Very Much","No, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","n/a","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:14:49.907370","2015-12-13 11:26:57.791646",1,"2015-12-13 11:17:23.722633",50,20,"true","true","true",37,0,2,"Eco-Impact","15%",20,10,1,"50-54"
"224",225,38,4,4,4,4,4,2,2,4,4,2,3.4,0.966091783079296,2.33333333333333,2,1.66666666666667,3,2,2,1.66666666666667,2.83333333333333,2.16666666666667,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Trukatila ",8197,"male",12,"none",NA,"Yes","Somewhat","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","Disagree","n/a","Greenhouse Effect","Italy","Oil","Kyoto Protocol","2015-12-13 11:18:53.780622","2015-12-13 11:41:46.774738",1,"2015-12-13 11:21:58.773235",40,6,"true","false","true",38,0,6,"Eco-Impact","20%",6,10,1,"10-14"
"225",226,38,2,2,0,2,2,0,0,2,0,0,1,1.05409255338946,2.33333333333333,2,1.66666666666667,3,2,2,1.66666666666667,2.83333333333333,2.16666666666667,1.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,"Oucosmic",8197,"male",40,"secondary",NA,"Yes, in previous ds experiments","Somewhat","Yes, from the beginning","Disagree","Disagree","Agree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:19:13.022369","2015-12-13 11:41:15.867742",1,"2015-12-13 11:22:02.058781",40,30,"true","false","true",38,0,1,"Carbon footprint","5%",30,10,1,"40-44"
"226",227,38,2,2,2,2,0,2,2,2,2,0,1.6,0.843274042711568,2.33333333333333,2,1.66666666666667,3,2,2,1.66666666666667,2.83333333333333,2.16666666666667,1.5,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Locorez ",8018,"male",29,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:28:54.199963","2015-12-13 11:41:54.710926",1,"2015-12-13 11:32:35.881488",40,24,"true","false","false",38,0,2,"Carbon footprint","15%",24,10,1,"25-29"
"227",228,39,2,2,4,2,4,2,0,2,0,2,2,1.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,3,3.33333333333333,2.66666666666667,2.33333333333333,2,1.33333333333333,1.66666666666667,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"Iré tu",43202,"female",34,"bachillerat",NA,"Yes","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Disagree","Disagree","Disagree","Greenhouse Effect","Italy","Carbon","Kyoto Protocol","2015-12-13 11:29:18.343102","2015-12-13 11:47:53.975133",1,"2015-12-13 11:34:06.697788",50,30,"true","false","false",39,0,4,"Eco-Impact","2%",30,10,1,"30-34"
"228",229,38,2,2,0,4,2,2,0,2,2,2,1.8,1.13529242439509,2.33333333333333,2,1.66666666666667,3,2,2,1.66666666666667,2.83333333333333,2.16666666666667,1.5,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"MeteoCod",43205,"male",35,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","Disagree","Agree","Agree","Disagree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 11:29:24.831534","2015-12-13 11:43:04.597316",1,"2015-12-13 11:32:39.939039",40,22,"true","true","true",38,0,4,"Carbon footprint","20%",22,10,1,"35-39"
"229",230,39,0,2,0,2,0,0,0,0,0,0,0.4,0.843274042711568,2.33333333333333,2.33333333333333,2.33333333333333,3,3.33333333333333,2.66666666666667,2.33333333333333,2,1.33333333333333,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,"Javi",43003,"male",35,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","Agree","n/a","n/a","n/a","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-13 11:29:49.415989","2015-12-13 11:47:06.727737",1,"2015-12-13 11:33:57.616936",20,16,"true","false","true",39,0,6,"Carbon footprint","15%",16,10,1,"35-39"
"230",231,38,2,0,2,4,2,4,4,3,3,3,2.7,1.25166555703457,2.33333333333333,2,1.66666666666667,3,2,2,1.66666666666667,2.83333333333333,2.16666666666667,1.5,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Peyote can",8016,"male",46,"bachillerat",NA,"","","","","","","","","","","","","","2015-12-13 11:30:25.499355","",0,"2015-12-13 11:31:52.625861",40,13,"true","true","true",38,0,5,"","",0,7,1,"45-49"
"231",232,39,4,2,4,4,4,4,4,4,4,4,3.8,0.632455532033676,2.33333333333333,2.33333333333333,2.33333333333333,3,3.33333333333333,2.66666666666667,2.33333333333333,2,1.33333333333333,1.66666666666667,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No u",8030,"male",66,"prof",NA,"No","Somewhat","Yes, after a few rounds","Disagree","My contribution should not depend on this","n/a","Disagree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Declaration of Helsinki","2015-12-13 11:30:45.916511","2015-12-13 11:49:39.215463",1,"2015-12-13 11:34:32.170604",60,22,"true","false","false",39,0,3,"Individual gas fee","5%",22,10,1,"65-69"
"232",233,39,2,2,2,4,4,4,4,4,2,4,3.2,1.03279555898864,2.33333333333333,2.33333333333333,2.33333333333333,3,3.33333333333333,2.66666666666667,2.33333333333333,2,1.33333333333333,1.66666666666667,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Nilo",8016,"female",36,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-13 11:31:01.113088","2015-12-13 11:49:54.857623",1,"2015-12-13 11:35:01.977503",40,8,"true","false","true",39,0,2,"Carbon footprint","15%",8,10,1,"35-39"
"233",234,40,4,2,4,2,0,2,0,2,0,0,1.6,1.57762127549323,3,3,3.33333333333333,2,2,2.66666666666667,2.33333333333333,1.66666666666667,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,"Nube",8970,"female",40,"secondary",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Declaration of Helsinki","2015-12-13 11:36:31.424739","2015-12-13 11:56:14.274428",1,"2015-12-13 11:41:30.118422",40,24,"true","false","false",40,0,1,"Individual gas fee","15%",24,10,1,"40-44"
